0.52342,277.91,0.225,-0.0266,0.216,-0.0183
0.53718,198.91,0.222,-0.0184,0.193,-0.0124
0.56284,222.19,0.221,-0.0238,0.223,-0.0172
0.59212,306.43,0.277,-0.0431,0.275,-0.0337
0.62269,236.36,0.282,-0.032,0.245,-0.0296
0.63052,347.82,0.316,-0.0569,0.304,-0.0464
0.6588,319.7,0.338,-0.0566,0.319,-0.0465
0.69896,280.62,0.34,-0.0508,0.325,-0.0443
0.72323,296.71,0.346,-0.0622,0.366,-0.0531
0.74404,323.84,0.382,-0.0735,0.379,-0.0611
0.76039,252.34,0.354,-0.0586,0.36,-0.0504
0.78788,301.26,0.406,-0.0732,0.398,-0.0628
0.82339,192.85,0.337,-0.0535,0.368,-0.0479
0.84023,212.17,0.371,-0.064,0.37,-0.0545
0.87005,325.16,0.456,-0.0918,0.444,-0.0827
0.88084,230.57,0.414,-0.0734,0.403,-0.0626
0.91773,313,0.464,-0.0973,0.445,-0.0864
0.93817,247.52,0.435,-0.0807,0.442,-0.071
0.95644,367.1,0.496,-0.112,0.511,-0.103
0.99683,204.22,0.459,-0.0792,0.45,-0.0696
1.0238,370.91,0.531,-0.125,0.534,-0.114
1.0265,217.32,0.476,-0.0899,0.452,-0.0777
1.0559,255.69,0.505,-0.101,0.506,-0.088
1.088,208.17,0.48,-0.094,0.473,-0.0835
1.1075,229.64,0.502,-0.102,0.501,-0.0937
1.13,364.19,0.581,-0.137,0.571,-0.129
1.161,289.48,0.54,-0.127,0.537,-0.116
1.1969,244.46,0.563,-0.117,0.545,-0.109
1.2061,184.12,0.517,-0.0919,0.499,-0.0885
1.2265,379.19,0.62,-0.159,0.61,-0.148
1.2649,350.04,0.62,-0.159,0.61,-0.148
1.2965,264.39,0.592,-0.135,0.584,-0.123
1.3198,292.68,0.594,-0.144,0.602,-0.134
1.3449,358.64,0.644,-0.168,0.646,-0.154
1.3536,268.61,0.607,-0.142,0.614,-0.136
1.3984,337.56,0.649,-0.168,0.658,-0.157
1.4091,330.26,0.65,-0.168,0.656,-0.159
1.4313,340.13,0.659,-0.179,0.655,-0.163
1.468,273.83,0.639,-0.156,0.629,-0.145
1.4791,187.57,0.573,-0.127,0.568,-0.118
1.0056,375.09,0.534,-0.127,0.519,-0.115
1.0268,319.37,0.513,-0.114,0.517,-0.104
1.0698,330.47,0.542,-0.123,0.545,-0.114
1.094,339.57,0.535,-0.129,0.541,-0.121
1.1009,351.7,0.546,-0.131,0.559,-0.122
1.1489,314.28,0.557,-0.131,0.558,-0.118
1.1524,368.95,0.57,-0.145,0.57,-0.131
1.1829,358.27,0.585,-0.146,0.593,-0.136
1.2185,394.71,0.631,-0.161,0.612,-0.149
1.2327,395.43,0.631,-0.161,0.612,-0.149
1.2565,367.14,0.621,-0.162,0.612,-0.146
1.2857,327.16,0.618,-0.155,0.623,-0.14
1.3056,308,0.599,-0.149,0.62,-0.139
1.329,391.53,0.65,-0.174,0.651,-0.162
1.3737,374.56,0.678,-0.176,0.666,-0.164
1.3911,384.13,0.654,-0.182,0.665,-0.171
1.4239,354.82,0.664,-0.178,0.659,-0.167
1.4323,324.08,0.651,-0.168,0.658,-0.159
1.464,345.84,0.674,-0.179,0.674,-0.168
1.4913,312.15,0.674,-0.179,0.674,-0.168
1.5217,355.81,0.698,-0.191,0.703,-0.177
1.5367,399.64,0.698,-0.191,0.703,-0.177
1.5525,387.55,0.72,-0.2,0.725,-0.189
1.5874,316.41,0.698,-0.185,0.685,-0.174
1.6023,333.71,0.698,-0.185,0.685,-0.174
1.6268,320.37,0.699,-0.189,0.705,-0.179
1.6707,372.13,0.742,-0.211,0.718,-0.195
1.6763,360.66,0.738,-0.205,0.73,-0.195
1.7109,329.3,0.738,-0.205,0.73,-0.195
1.7335,303.75,0.738,-0.205,0.73,-0.195
1.7558,302.17,0.723,-0.197,0.718,-0.186
1.7828,344.21,0.739,-0.213,0.743,-0.2
1.8032,385.4,0.739,-0.213,0.743,-0.2
1.8264,307.41,0.734,-0.207,0.737,-0.195
1.859,379.54,0.785,-0.228,0.774,-0.218
1.8971,335.08,0.761,-0.216,0.755,-0.208
1.9117,340.84,0.762,-0.22,0.766,-0.212
1.9381,381.54,0.775,-0.236,0.788,-0.223
1.962,362.72,0.777,-0.229,0.77,-0.217
1.984,348,0.778,-0.231,0.784,-0.218
0.50543,188.51117,0.198,-0.0117,0.186,-0.00446
0.52031,221.8774,0.216,-0.0143,0.213,-0.00863
0.53048,272.2821,0.236,-0.026,0.219,-0.0188
0.54302,185.32319,0.22,-0.0148,0.213,-0.0117
0.55981,326.02771,0.283,-0.0409,0.253,-0.03
0.57473,202.86707,0.245,-0.0233,0.227,-0.016
0.58072,268.09677,0.261,-0.0327,0.251,-0.0262
0.59274,346.85828,0.297,-0.047,0.282,-0.0409
0.60709,196.06899,0.246,-0.0252,0.262,-0.0196
0.6163,339.71926,0.318,-0.0471,0.3,-0.0459
0.62542,263.12421,0.303,-0.0389,0.271,-0.0323
0.64206,258.87482,0.292,-0.0405,0.287,-0.0341
0.65113,286.76188,0.304,-0.0499,0.292,-0.0417
0.66409,231.65576,0.297,-0.0339,0.285,-0.0322
0.68581,295.2597,0.323,-0.0576,0.326,-0.0477
0.69017,336.56739,0.323,-0.0576,0.326,-0.0477
0.70648,324.16465,0.364,-0.0659,0.346,-0.0556
0.71785,215.20289,0.323,-0.0438,0.32,-0.035
0.72629,201.05375,0.294,-0.0423,0.327,-0.0375
0.74074,248.15406,0.346,-0.0524,0.342,-0.0459
0.76125,209.50423,0.341,-0.0506,0.348,-0.0407
0.76519,329.79973,0.402,-0.0731,0.383,-0.0659
0.78396,343.53776,0.42,-0.0779,0.385,-0.0712
0.7945,315.34394,0.388,-0.0727,0.399,-0.0646
0.80363,183.5516,0.346,-0.0483,0.35,-0.0419
0.82258,240.23178,0.382,-0.0634,0.375,-0.0611
0.82627,236.70452,0.396,-0.0648,0.379,-0.0552
0.8387,285.93158,0.403,-0.0792,0.414,-0.0693
0.85571,230.35997,0.404,-0.0657,0.394,-0.0614
0.87166,302.04616,0.432,-0.0833,0.424,-0.0753
0.88605,254.76843,0.421,-0.0754,0.418,-0.0673
0.88808,279.43583,0.434,-0.0846,0.419,-0.0757
0.91081,226.46073,0.396,-0.0777,0.423,-0.0661
0.91934,294.10819,0.458,-0.0909,0.454,-0.0807
0.93198,310.99561,0.467,-0.102,0.462,-0.088
0.94607,274.91865,0.467,-0.0941,0.451,-0.0807
0.96049,245.05166,0.44,-0.0886,0.442,-0.0766
0.97206,303.46507,0.482,-0.102,0.476,-0.0932
0.97501,211.83557,0.449,-0.0777,0.45,-0.0726
0.99721,320.20121,0.516,-0.112,0.493,-0.0998
