0.55981,326.02771,0.304,-0.0435,0.271,-0.0199
0.57473,202.86707,0.265,-0.026,0.236,-0.0127
0.58072,268.09677,0.281,-0.0392,0.249,-0.018
0.59274,346.85828,0.324,-0.0481,0.286,-0.028
0.60709,196.06899,0.258,-0.0338,0.223,-0.0167
0.6163,339.71926,0.316,-0.0553,0.277,-0.031
0.62542,263.12421,0.298,-0.0496,0.27,-0.0277
0.64206,258.87482,0.324,-0.0526,0.275,-0.0303
0.65113,286.76188,0.311,-0.0537,0.295,-0.0348
0.66409,231.65576,0.294,-0.0514,0.281,-0.0341
0.68581,295.2597,0.349,-0.0652,0.309,-0.0423
0.69017,336.56739,0.348,-0.0691,0.305,-0.0445
0.70648,324.16465,0.385,-0.0706,0.335,-0.0481
0.71785,215.20289,0.314,-0.0616,0.286,-0.04
0.72629,201.05375,0.333,-0.0599,0.282,-0.0391
0.74074,248.15406,0.362,-0.0708,0.317,-0.0502
0.76125,209.50423,0.324,-0.0675,0.305,-0.0471
0.76519,329.79973,0.39,-0.082,0.364,-0.0577
0.78396,343.53776,0.391,-0.087,0.358,-0.0616
0.7945,315.34394,0.414,-0.0891,0.387,-0.0637
0.80363,183.5516,0.353,-0.0684,0.313,-0.0519
0.82258,240.23178,0.393,-0.0864,0.359,-0.0628
0.82627,236.70452,0.391,-0.0833,0.361,-0.0612
0.8387,285.93158,0.412,-0.093,0.385,-0.0695
0.85571,230.35997,0.39,-0.0905,0.363,-0.064
0.87166,302.04616,0.435,-0.101,0.391,-0.0775
0.88605,254.76843,0.428,-0.101,0.398,-0.0767
0.88808,279.43583,0.426,-0.0968,0.391,-0.0747
0.91081,226.46073,0.403,-0.0991,0.394,-0.0741
0.91934,294.10819,0.441,-0.108,0.417,-0.082
0.93198,310.99561,0.439,-0.108,0.427,-0.0838
0.94607,274.91865,0.426,-0.111,0.416,-0.087
0.96049,245.05166,0.428,-0.109,0.418,-0.0865
0.97206,303.46507,0.459,-0.115,0.442,-0.0922
0.97501,211.83557,0.432,-0.104,0.393,-0.0853
0.99721,320.20121,0.478,-0.119,0.443,-0.093
0.30953,277.24061,0.129,0.0246,0.0815,0.0384
0.31402,236.67905,0.107,0.029,0.0793,0.0379
0.33323,269.98829,0.136,0.0164,0.104,0.0338
0.34109,240.64128,0.135,0.0229,0.107,0.0336
0.35224,297.29412,0.175,0.0105,0.126,0.0244
0.37106,201.70807,0.151,0.0168,0.107,0.0293
0.38439,262.24574,0.171,0.00824,0.135,0.0228
0.39043,231.38249,0.175,0.0088,0.132,0.0209
0.40863,250.10165,0.181,0.00212,0.145,0.0155
0.42478,206.3516,0.181,0.00623,0.145,0.0194
0.4341,238.32068,0.198,-0.0017,0.164,0.014
0.4476,291.61326,0.208,-0.0123,0.18,0.00671
0.46107,281.39525,0.24,-0.0117,0.208,0.00515
0.4671,194.24641,0.207,-0.0032,0.174,0.00715
0.48176,197.67173,0.199,-0.0062,0.179,0.00962
0.49538,257.0599,0.239,-0.018,0.199,-0.00283
0.50081,223.35441,0.238,-0.0159,0.187,0.00173
0.51742,295.771,0.278,-0.0275,0.218,-0.00685
0.53294,288.65757,0.27,-0.0314,0.249,-0.00998
0.54254,199.78842,0.224,-0.022,0.209,-0.00909
0.55526,181.38324,0.228,-0.018,0.209,-0.00642
0.5735,286.41672,0.262,-0.041,0.25,-0.0193
0.58067,272.41862,0.286,-0.0386,0.248,-0.0209
0.59019,283.17734,0.298,-0.045,0.27,-0.0235
0.61023,217.00927,0.275,-0.0392,0.238,-0.0213
0.62447,187.77051,0.271,-0.0387,0.251,-0.0209
0.63328,245.66341,0.299,-0.048,0.273,-0.0269
0.64898,190.03564,0.272,-0.0419,0.261,-0.0257
0.65116,275.30012,0.321,-0.0557,0.293,-0.0357
0.66481,254.90507,0.337,-0.0547,0.295,-0.0353
0.6874,264.34512,0.341,-0.0587,0.3,-0.0412
0.69338,214.71134,0.335,-0.0551,0.3,-0.0363
0.71054,209.74536,0.306,-0.0558,0.3,-0.0382
0.71827,259.32873,0.366,-0.0666,0.333,-0.0461
0.72988,185.34442,0.334,-0.0566,0.295,-0.0393
0.74363,221.31192,0.343,-0.0644,0.318,-0.0454
0.75427,212.15796,0.329,-0.0677,0.315,-0.0454
0.77219,226.2554,0.352,-0.073,0.34,-0.0525
0.77759,247.6445,0.382,-0.0776,0.338,-0.0576
0.78876,228.29432,0.375,-0.0738,0.339,-0.0552
