0.52342,277.91,0.241,-0.038,0.253,-0.02
0.53718,198.91,0.249,-0.0122,0.222,-0.00891
0.56284,222.19,0.275,-0.0228,0.259,-0.0223
0.59212,306.43,0.311,-0.05,0.294,-0.0356
0.62269,236.36,0.312,-0.0399,0.276,-0.0316
0.63052,347.82,0.356,-0.0576,0.335,-0.0544
0.6588,319.7,0.357,-0.0607,0.336,-0.0457
0.69896,280.62,0.359,-0.0597,0.345,-0.0482
0.72323,296.71,0.384,-0.0647,0.359,-0.0557
0.74404,323.84,0.416,-0.0753,0.385,-0.0677
0.76039,252.34,0.387,-0.0674,0.361,-0.0558
0.78788,301.26,0.417,-0.0694,0.401,-0.0684
0.82339,192.85,0.379,-0.0605,0.376,-0.0559
0.84023,212.17,0.39,-0.0654,0.378,-0.0587
0.87005,325.16,0.455,-0.0904,0.442,-0.0869
0.88084,230.57,0.424,-0.0739,0.412,-0.0728
0.91773,313,0.48,-0.103,0.472,-0.0976
0.93817,247.52,0.454,-0.0896,0.457,-0.0884
0.95644,367.1,0.514,-0.115,0.507,-0.112
0.99683,204.22,0.459,-0.0875,0.44,-0.0823
1.0238,370.91,0.56,-0.132,0.53,-0.122
1.0265,217.32,0.472,-0.0957,0.467,-0.09
1.0559,255.69,0.516,-0.109,0.498,-0.103
1.088,208.17,0.504,-0.105,0.486,-0.0958
1.1075,229.64,0.508,-0.109,0.483,-0.106
1.13,364.19,0.584,-0.142,0.571,-0.135
1.161,289.48,0.565,-0.133,0.551,-0.124
1.1969,244.46,0.543,-0.125,0.544,-0.123
1.2061,184.12,0.51,-0.109,0.519,-0.101
1.2265,379.19,0.614,-0.155,0.604,-0.156
1.2649,350.04,0.615,-0.158,0.617,-0.155
1.2965,264.39,0.596,-0.147,0.602,-0.138
1.3198,292.68,0.607,-0.154,0.61,-0.153
1.3449,358.64,0.657,-0.166,0.634,-0.169
1.3536,268.61,0.613,-0.146,0.598,-0.146
1.3984,337.56,0.643,-0.172,0.656,-0.168
1.4091,330.26,0.661,-0.174,0.637,-0.17
1.4313,340.13,0.655,-0.173,0.651,-0.171
1.468,273.83,0.648,-0.163,0.631,-0.16
1.4791,187.57,0.602,-0.138,0.587,-0.137
1.0056,375.09,0.549,-0.148,0.528,-0.131
1.0268,319.37,0.532,-0.14,0.505,-0.122
1.0698,330.47,0.552,-0.149,0.531,-0.131
1.094,339.57,0.553,-0.154,0.545,-0.138
1.1009,351.7,0.557,-0.158,0.553,-0.143
1.1489,314.28,0.566,-0.158,0.555,-0.139
1.1524,368.95,0.591,-0.173,0.589,-0.152
1.1829,358.27,0.604,-0.172,0.607,-0.154
1.2185,394.71,0.625,-0.184,0.615,-0.163
1.2327,395.43,0.634,-0.188,0.613,-0.166
1.2565,367.14,0.621,-0.183,0.606,-0.165
1.2857,327.16,0.62,-0.181,0.599,-0.161
1.3056,308,0.607,-0.181,0.596,-0.162
1.329,391.53,0.642,-0.203,0.644,-0.179
1.3737,374.56,0.658,-0.205,0.642,-0.186
1.3911,384.13,0.665,-0.207,0.653,-0.186
1.4239,354.82,0.668,-0.205,0.661,-0.187
1.4323,324.08,0.648,-0.2,0.647,-0.184
1.464,345.84,0.68,-0.207,0.661,-0.189
1.4913,312.15,0.658,-0.204,0.668,-0.189
1.5217,355.81,0.681,-0.218,0.676,-0.195
1.5367,399.64,0.692,-0.224,0.695,-0.208
1.5525,387.55,0.694,-0.224,0.696,-0.208
1.5874,316.41,0.688,-0.212,0.689,-0.199
1.6023,333.71,0.707,-0.221,0.681,-0.203
1.6268,320.37,0.685,-0.222,0.692,-0.202
1.6707,372.13,0.719,-0.235,0.708,-0.218
1.6763,360.66,0.725,-0.239,0.718,-0.215
1.7109,329.3,0.719,-0.233,0.701,-0.211
1.7335,303.75,0.713,-0.23,0.707,-0.211
1.7558,302.17,0.711,-0.231,0.71,-0.211
1.7828,344.21,0.74,-0.244,0.73,-0.224
1.8032,385.4,0.755,-0.25,0.752,-0.233
1.8264,307.41,0.723,-0.237,0.727,-0.22
1.859,379.54,0.746,-0.256,0.748,-0.237
1.8971,335.08,0.743,-0.247,0.746,-0.231
1.9117,340.84,0.756,-0.253,0.749,-0.234
1.9381,381.54,0.764,-0.258,0.764,-0.243
1.962,362.72,0.759,-0.26,0.766,-0.239
1.984,348,0.757,-0.259,0.762,-0.24
0.50543,188.51117,0.211,-0.0157,0.223,-0.00824
0.52031,221.8774,0.229,-0.025,0.223,-0.0115
0.53048,272.2821,0.264,-0.0387,0.217,-0.024
0.54302,185.32319,0.239,-0.0205,0.213,-0.014
0.55981,326.02771,0.311,-0.048,0.272,-0.0341
0.57473,202.86707,0.225,-0.0268,0.246,-0.0206
0.58072,268.09677,0.286,-0.0447,0.272,-0.0295
0.59274,346.85828,0.339,-0.0661,0.298,-0.0452
0.60709,196.06899,0.259,-0.035,0.259,-0.027
0.6163,339.71926,0.338,-0.0652,0.323,-0.0493
0.62542,263.12421,0.298,-0.0528,0.277,-0.0388
0.64206,258.87482,0.331,-0.0554,0.289,-0.0392
0.65113,286.76188,0.326,-0.0613,0.315,-0.0455
0.66409,231.65576,0.33,-0.056,0.31,-0.0413
0.68581,295.2597,0.37,-0.0701,0.338,-0.0548
0.69017,336.56739,0.382,-0.0776,0.354,-0.0614
0.70648,324.16465,0.386,-0.0804,0.373,-0.0657
0.71785,215.20289,0.327,-0.0607,0.307,-0.0493
