1.6707,372.13,0.719,-0.122,0.765,-0.121
1.6763,360.66,0.712,-0.118,0.75,-0.122
1.7109,329.3,0.691,-0.11,0.737,-0.108
1.7335,303.75,0.684,-0.103,0.72,-0.104
1.7558,302.17,0.682,-0.11,0.729,-0.104
1.7828,344.21,0.713,-0.117,0.764,-0.124
1.8032,385.4,0.759,-0.134,0.783,-0.135
1.8264,307.41,0.696,-0.113,0.738,-0.106
1.859,379.54,0.749,-0.133,0.785,-0.137
1.8971,335.08,0.73,-0.123,0.771,-0.122
1.9117,340.84,0.736,-0.127,0.771,-0.126
1.9381,381.54,0.767,-0.146,0.816,-0.147
1.962,362.72,0.758,-0.138,0.791,-0.138
1.984,347.54,0.746,-0.137,0.791,-0.132
0.50543,188.51117,0.219,0.00155,0.237,0.0021
0.52031,221.8774,0.24,-0.0043,0.261,-0.00459
0.53048,272.2821,0.245,-0.0051,0.267,-0.00705
0.54302,185.32319,0.245,-0.0108,0.253,-0.00142
0.55981,326.02771,0.28,-0.015,0.303,-0.00694
0.57473,202.86707,0.26,-0.0044,0.276,-0.0112
0.58072,268.09677,0.278,-0.0038,0.305,-0.0138
0.59274,346.85828,0.305,-0.0136,0.325,-0.0163
0.60709,196.06899,0.291,-0.0092,0.299,-0.00452
0.6163,339.71926,0.309,-0.0197,0.359,-0.0202
0.62542,263.12421,0.293,-0.0207,0.327,-0.0186
0.64206,258.87482,0.313,-0.0157,0.335,-0.0168
0.65113,286.76188,0.337,-0.0229,0.346,-0.0171
0.66409,231.65576,0.32,-0.0084,0.345,-0.0177
0.68581,295.2597,0.349,-0.0224,0.382,-0.0282
0.69017,336.56739,0.351,-0.0247,0.384,-0.0262
0.70648,324.16465,0.377,-0.0265,0.392,-0.0276
0.71785,215.20289,0.331,-0.0158,0.369,-0.0145
0.72629,201.05375,0.328,-0.0152,0.363,-0.0173
0.74074,248.15406,0.351,-0.0253,0.378,-0.0252
0.76125,209.50423,0.352,-0.015,0.375,-0.0198
0.76519,329.79973,0.391,-0.0326,0.43,-0.0324
0.78396,343.53776,0.428,-0.0415,0.456,-0.039
0.7945,315.34394,0.416,-0.0389,0.455,-0.0307
0.80363,183.5516,0.373,-0.0232,0.396,-0.0111
0.82258,240.23178,0.399,-0.024,0.417,-0.0279
0.82627,236.70452,0.401,-0.0305,0.437,-0.0242
0.8387,285.93158,0.419,-0.0341,0.458,-0.035
0.85571,230.35997,0.405,-0.0324,0.436,-0.026
0.87166,302.04616,0.441,-0.0485,0.48,-0.0383
0.88605,254.76843,0.44,-0.0286,0.451,-0.0313
0.88808,279.43583,0.449,-0.0389,0.47,-0.0406
0.91081,226.46073,0.428,-0.0289,0.462,-0.0336
0.91934,294.10819,0.461,-0.0419,0.498,-0.046
0.93198,310.99561,0.481,-0.0519,0.511,-0.0495
0.94607,274.91865,0.471,-0.0423,0.503,-0.0457
0.96049,245.05166,0.46,-0.0375,0.496,-0.0363
0.97206,303.46507,0.472,-0.0573,0.514,-0.0515
0.97501,211.83557,0.455,-0.0318,0.489,-0.0281
0.99721,320.20121,0.52,-0.056,0.541,-0.0511
